YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 01 00 00  80  9.0 99.0 99.00 99.00 99.00 999 1024.7  20.7  21.2 999.0 99.0 99.00
2005 01 01 01 00  80  8.0 99.0 99.00 99.00 99.00 999 1025.3  20.9  21.2 999.0 99.0 99.00
2005 01 01 02 00  80  9.0 99.0 99.00 99.00 99.00 999 1025.7  20.8  21.2 999.0 99.0 99.00
2005 01 01 03 00  90  9.0 99.0 99.00 99.00 99.00 999 1025.4  20.5  21.2 999.0 99.0 99.00
2005 01 01 04 00  90 11.0 99.0 99.00 99.00 99.00 999 1025.2  20.4  21.2 999.0 99.0 99.00
2005 01 01 05 00  80 10.0 99.0 99.00 99.00 99.00 999 1025.1  20.6  21.2 999.0 99.0 99.00
2005 01 01 06 00  80 10.0 99.0 99.00 99.00 99.00 999 1024.6  20.5  21.2 999.0 99.0 99.00
2005 01 01 07 00  80  8.0 99.0 99.00 99.00 99.00 999 1024.7  20.6  21.2 999.0 99.0 99.00
2005 01 01 08 00  80  8.0 99.0 99.00 99.00 99.00 999 1024.4  20.6  21.2 999.0 99.0 99.00
2005 01 01 09 00  80  8.0 99.0 99.00 99.00 99.00 999 1024.4  20.5  21.2 999.0 99.0 99.00
2005 01 01 10 00  80  8.0 99.0 99.00 99.00 99.00 999 1024.4  20.5  21.2 999.0 99.0 99.00
2005 01 01 11 00  90  8.0 99.0 99.00 99.00 99.00 999 1024.4  20.4  21.2 999.0 99.0 99.00
2005 01 01 12 00  90  8.0 99.0 99.00 99.00 99.00 999 1025.3  20.4  21.2 999.0 99.0 99.00
2005 01 01 13 00  80  8.0 99.0 99.00 99.00 99.00 999 1026.3  20.7  21.2 999.0 99.0 99.00
2005 01 01 14 00  80  8.0 99.0 99.00 99.00 99.00 999 1026.8  20.3  21.2 999.0 99.0 99.00
2005 01 01 15 00  90  8.0 99.0 99.00 99.00 99.00 999 1027.2  21.3  21.2 999.0 99.0 99.00
2005 01 01 16 00  80  8.0 99.0 99.00 99.00 99.00 999 1027.0  21.8  21.2 999.0 99.0 99.00
2005 01 01 17 00  80  6.0 99.0 99.00 99.00 99.00 999 1026.5  22.7  21.2 999.0 99.0 99.00
2005 01 01 18 00  70  7.0 99.0 99.00 99.00 99.00 999 1025.6  21.9  21.2 999.0 99.0 99.00
2005 01 01 19 00  60  6.0 99.0 99.00 99.00 99.00 999 1024.8  21.6  21.2 999.0 99.0 99.00
2005 01 01 20 00  60  6.0 99.0 99.00 99.00 99.00 999 1024.3  21.8  21.3 999.0 99.0 99.00
2005 01 01 21 00  50  5.0 99.0 99.00 99.00 99.00 999 1024.8  22.0  21.2 999.0 99.0 99.00
2005 01 01 22 00  40  6.0 99.0 99.00 99.00 99.00 999 1024.8  21.3  21.2 999.0 99.0 99.00
2005 01 01 23 00  50  5.0 99.0 99.00 99.00 99.00 999 1025.1  21.4  21.2 999.0 99.0 99.00
2005 01 02 00 00  40  5.0 99.0 99.00 99.00 99.00 999 1025.3  21.4  21.2 999.0 99.0 99.00
2005 01 02 01 00  20  5.0 99.0 99.00 99.00 99.00 999 1025.6  21.2  21.2 999.0 99.0 99.00
2005 01 02 02 00  50  4.0 99.0 99.00 99.00 99.00 999 1025.9  21.1  21.2 999.0 99.0 99.00
2005 01 02 03 00  70  5.0 99.0 99.00 99.00 99.00 999 1026.1  21.2  21.1 999.0 99.0 99.00
2005 01 02 04 00  80  7.0 99.0 99.00 99.00 99.00 999 1026.4  21.3  21.1 999.0 99.0 99.00
2005 01 02 05 00  90  7.0 99.0 99.00 99.00 99.00 999 1026.0  20.9  21.1 999.0 99.0 99.00
2005 01 02 06 00  90  7.0 99.0 99.00 99.00 99.00 999 1025.5  20.6  21.1 999.0 99.0 99.00
2005 01 02 07 00  80  7.0 99.0 99.00 99.00 99.00 999 1025.4  20.6  21.1 999.0 99.0 99.00
2005 01 02 08 00  80  8.0 99.0 99.00 99.00 99.00 999 1024.9  20.6  21.1 999.0 99.0 99.00
2005 01 02 09 00  80  7.0 99.0 99.00 99.00 99.00 999 1025.0  20.6  21.1 999.0 99.0 99.00
2005 01 02 10 00  80  8.0 99.0 99.00 99.00 99.00 999 1025.0  20.5  21.1 999.0 99.0 99.00
2005 01 02 11 00  90  7.0 99.0 99.00 99.00 99.00 999 1025.7  20.5  21.1 999.0 99.0 99.00
2005 01 02 12 00  90  8.0 99.0 99.00 99.00 99.00 999 1026.3  20.5  21.1 999.0 99.0 99.00
2005 01 02 13 00  80  6.0 99.0 99.00 99.00 99.00 999 1027.2  20.6  21.1 999.0 99.0 99.00
2005 01 02 14 00  80  7.0 99.0 99.00 99.00 99.00 999 1028.2  20.6  21.1 999.0 99.0 99.00
2005 01 02 15 00  80  7.0 99.0 99.00 99.00 99.00 999 1028.3  21.0  21.1 999.0 99.0 99.00
2005 01 02 16 00  70  7.0 99.0 99.00 99.00 99.00 999 1028.0  20.6  21.1 999.0 99.0 99.00
2005 01 02 17 00  80  7.0 99.0 99.00 99.00 99.00 999 1027.0  20.8  21.2 999.0 99.0 99.00
2005 01 02 18 00  80  6.0 99.0 99.00 99.00 99.00 999 1026.2  21.1  21.2 999.0 99.0 99.00
2005 01 02 19 00  70  6.0 99.0 99.00 99.00 99.00 999 1025.8  21.3  21.2 999.0 99.0 99.00
2005 01 02 20 00  70  6.0 99.0 99.00 99.00 99.00 999 1025.5  21.5  21.2 999.0 99.0 99.00
2005 01 02 21 00  50  4.0 99.0 99.00 99.00 99.00 999 1025.3  21.6  21.3 999.0 99.0 99.00
2005 01 02 22 00  40  5.0 99.0 99.00 99.00 99.00 999 1025.3  21.6  21.2 999.0 99.0 99.00
2005 01 02 23 00  40  5.0 99.0 99.00 99.00 99.00 999 1025.5  21.3  21.2 999.0 99.0 99.00
2005 01 03 00 00  40  6.0 99.0 99.00 99.00 99.00 999 1026.1  21.3  21.2 999.0 99.0 99.00
2005 01 03 01 00  70  7.0 99.0 99.00 99.00 99.00 999 1026.5  21.4  21.2 999.0 99.0 99.00
2005 01 03 02 00  80  9.0 99.0 99.00 99.00 99.00 999 1026.8  21.5  21.2 999.0 99.0 99.00
2005 01 03 03 00  80  8.0 99.0 99.00 99.00 99.00 999 1027.2  21.3  21.2 999.0 99.0 99.00
2005 01 03 04 00  80  7.0 99.0 99.00 99.00 99.00 999 1027.1  20.9  21.1 999.0 99.0 99.00
2005 01 03 05 00  70  7.0 99.0 99.00 99.00 99.00 999 1026.9  20.6  21.1 999.0 99.0 99.00
2005 01 03 06 00  70  8.0 99.0 99.00 99.00 99.00 999 1026.5  20.4  21.1 999.0 99.0 99.00
2005 01 03 07 00  70  8.0 99.0 99.00 99.00 99.00 999 1026.2  20.1  21.1 999.0 99.0 99.00
2005 01 03 08 00  70  8.0 99.0 99.00 99.00 99.00 999 1025.8  20.0  21.1 999.0 99.0 99.00
2005 01 03 09 00  70  8.0 99.0 99.00 99.00 99.00 999 1026.0  20.0  21.1 999.0 99.0 99.00
2005 01 03 10 00  80  8.0 99.0 99.00 99.00 99.00 999 1026.0  19.8  21.1 999.0 99.0 99.00
