YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 01 00 00  85  4.2  4.5  0.89  5.56  4.85 181 1020.5  15.2  13.7  15.2 99.0 99.00
2005 01 01 01 00  86  4.3  4.8  0.89  5.26  4.87 171 1021.0  15.2  13.7  15.2 99.0 99.00
2005 01 01 02 00  60  3.2  3.4  0.89  5.88  5.00 162 1021.2  14.9  13.7  14.9 99.0 99.00
2005 01 01 03 00  72  3.3  3.7  0.83  7.14  4.89 153 1021.0  14.9  13.7  14.9 99.0 99.00
2005 01 01 04 00  88  6.2  7.0  0.86  5.88  4.81 167 1021.0  15.3  13.6  15.2 99.0 99.00
2005 01 01 05 00  85  5.4  6.0  0.91  6.25  4.59 168 1021.1  15.2  13.6  15.2 99.0 99.00
2005 01 01 06 00  80  4.1  4.8  0.83  6.67  4.56 161 1021.0  15.2  13.6  15.2 99.0 99.00
2005 01 01 07 00   5  2.2  2.6  0.88  6.67  4.56 153 1021.0  15.0  13.6  15.0 99.0 99.00
2005 01 01 08 00  11  1.5  2.0  0.88  7.69  4.70 137 1020.5  14.9  13.6  14.9 99.0 99.00
2005 01 01 09 00  17  3.1  3.8  0.92  7.14  4.91 134 1019.7  14.4  13.7  14.4 99.0 99.00
2005 01 01 10 00  31  2.4  3.2  0.98  6.67  4.92 141 1019.6  14.5  14.1  14.5 99.0 99.00
2005 01 01 11 00  65  1.3  1.9  0.98  8.33  5.03 147 1019.4  14.5  14.1  14.5 99.0 99.00
2005 01 01 12 00  22  2.7  3.0  1.05  7.69  5.16 138 1019.5  14.2  14.1  14.2 99.0 99.00
2005 01 01 13 00  55  2.5  2.9  1.12  6.67  5.40 140 1020.4  14.4  13.9  14.4 99.0 99.00
2005 01 01 14 00  82  2.7  3.2  1.09  9.09  5.30 139 1021.0  14.6  14.1  14.6 99.0 99.00
2005 01 01 15 00 125  3.0  3.4  1.10  9.09  5.27 146 1021.3  16.0  14.1  16.0 99.0 99.00
2005 01 01 16 00 124  4.8  5.4  1.07  9.09  5.42 145 1022.0  16.4  14.4  16.4 99.0 99.00
2005 01 01 17 00 122  4.1  4.6  1.05  8.33  5.46 144 1021.9  16.5  14.5  16.5 99.0 99.00
2005 01 01 18 00 110  2.4  3.0  1.09  8.33  5.48 146 1021.5  16.7  14.9  16.7 99.0 99.00
2005 01 01 19 00  78  1.7  2.1  1.08  9.09  5.72 149 1021.2  16.7  15.3  16.7 99.0 99.00
2005 01 01 20 00  36  1.6  1.9  1.01  9.09  5.68 145 1020.4  16.4  15.6  16.4 99.0 99.00
2005 01 01 21 00  63  2.7  3.4  0.99  9.09  5.46 131 1020.4  16.9  15.2  16.9 99.0 99.00
2005 01 01 22 00 111  4.3  5.2  1.00  9.09  5.76 147 1020.3  17.4  14.8  17.4 99.0 99.00
2005 01 01 23 00  94  4.4  5.1  0.91  8.33  5.36 142 1020.3  16.5  14.5  16.5 99.0 99.00
2005 01 02 00 00  96  3.7  4.0  0.93  9.09  5.38 146 1020.8  16.5  14.5  16.5 99.0 99.00
2005 01 02 01 00  96  4.4  5.2  0.87  9.09  5.36 152 1021.0  16.4  14.4  16.4 99.0 99.00
2005 01 02 02 00  89  6.3  7.1  0.87  9.09  5.31 142 1021.0  16.4  14.4  16.4 99.0 99.00
2005 01 02 03 00  91  6.3  7.2  0.91  8.33  4.86 144 1021.2  16.4  14.4  16.4 99.0 99.00
2005 01 02 04 00 100  6.0  6.8  0.88  8.33  4.68 152 1021.2  16.4  14.4  16.4 99.0 99.00
2005 01 02 05 00 106  6.6  7.4  0.88  6.25  4.62 158 1021.5  16.5  14.4  16.5 99.0 99.00
2005 01 02 06 00 110  6.7  7.3  0.93  9.09  4.31 148 1021.2  16.7  14.4  16.7 99.0 99.00
2005 01 02 07 00 115  5.9  6.9  0.95  8.33  4.46 146 1021.2  16.7  14.4  16.7 99.0 99.00
2005 01 02 08 00 118  3.9  4.4  0.84  5.26  4.28 170 1021.9  16.7  14.4  16.7 99.0 99.00
2005 01 02 09 00  92  5.2  5.6  0.90  8.33  4.59 145 1021.2  16.7  14.5  16.7 99.0 99.00
2005 01 02 10 00  97  5.6  6.4  0.91  4.55  4.46 142 1021.2  16.8  14.9  16.8 99.0 99.00
2005 01 02 11 00  98  4.0  4.6  0.90  8.33  4.54 151 1021.9  16.4  15.2  16.4 99.0 99.00
2005 01 02 12 00  90  5.7  6.3  0.90  5.88  4.55 161 1021.6  16.4  15.1  16.4 99.0 99.00
2005 01 02 13 00  97  5.3  5.9  0.89  6.25  4.54 159 1021.9  16.4  15.2  16.4 99.0 99.00
2005 01 02 14 00 100  5.3  6.1  0.86  5.00  4.63 161 1022.6  16.7  15.2  16.7 99.0 99.00
2005 01 02 15 00 101  5.1  6.0  0.88  5.26  4.65 168 1023.4  16.4  15.2  16.4 99.0 99.00
2005 01 02 16 00 102  5.1  5.8  0.87  5.56  4.53 169 1024.1  16.4  15.2  16.4 99.0 99.00
2005 01 02 17 00  86  4.9  5.8  0.88  5.88  4.70 178 1024.3  16.3  15.2  16.3 99.0 99.00
2005 01 02 18 00  85  4.9  5.6  0.97  5.88  4.69 181 1023.7  16.0  15.2  16.0 99.0 99.00
2005 01 02 19 00  90  5.7  6.5  0.96  5.56  4.54 181 1022.8  16.4  15.2  16.4 99.0 99.00
2005 01 02 20 00  96  5.5  6.3  0.94  5.56  4.55 165 1022.5  16.4  15.2  16.4 99.0 99.00
