YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 01 23 00 128  6.9  8.5  1.51  8.33  5.00 999 1020.7  23.7  23.6  21.0 99.0 99.00
2005 01 02 00 00 125  6.2  7.4  1.49  8.33  5.10 999 1021.2  23.7  23.5  20.8 99.0 99.00
2005 01 02 01 00 123  6.9  8.2  1.47  8.33  5.12 999 1021.9  23.8  23.5  20.9 99.0 99.00
2005 01 02 02 00 132  6.3  7.7  1.45  8.33  5.26 999 1022.1  23.7  23.5  21.0 99.0 99.00
2005 01 02 03 00 122  7.0  8.8  1.51  8.33  5.21 999 1022.3  23.7  23.5  20.8 99.0 99.00
2005 01 02 04 00 115  7.0  8.3  1.59  7.69  5.37 999 1022.5  23.7  23.5  20.8 99.0 99.00
2005 01 02 05 00 130  7.4  9.0  1.54  8.33  5.15 999 1022.3  23.7  23.5  21.0 99.0 99.00
2005 01 02 06 00 122  6.9  8.6  1.63  7.69  5.06 999 1022.3  23.6  23.5  20.6 99.0 99.00
2005 01 02 07 00 114  7.9  9.5  1.58  7.69  5.23 999 1021.9  23.6  23.5  20.7 99.0 99.00
2005 01 02 08 00 125  7.7  9.0  1.56  7.69  4.98 999 1022.0  23.6  23.4  20.7 99.0 99.00
2005 01 02 09 00 132  7.5  8.9  1.69  7.69  5.25 999 1022.0  23.6  23.4  20.8 99.0 99.00
2005 01 02 10 00 122  7.7  9.0  1.46  7.69  4.98 999 1021.8  23.5  23.4  20.8 99.0 99.00
2005 01 02 11 00 122  6.8  8.6  1.57  7.69  5.11 999 1021.7  23.4  23.4  21.0 99.0 99.00
2005 01 02 12 00 124  7.1  8.6  1.54  8.33  5.04 999 1022.1  23.5  23.4  21.0 99.0 99.00
2005 01 02 13 00 124  7.6  9.2  1.70  8.33  5.20 999 1022.6  23.5  23.4  20.8 99.0 99.00
2005 01 02 14 00 128  7.6  9.7  1.61  9.09  5.27 999 1023.3  23.7  23.4  21.0 99.0 99.00
2005 01 02 15 00 121  7.7  9.0  1.84  8.33  5.33 999 1023.8  23.7  23.4  21.2 99.0 99.00
2005 01 02 16 00 119  7.6  8.9  1.80  8.33  5.33 999 1024.2  23.7  23.4  21.3 99.0 99.00
2005 01 02 17 00 124  6.9  8.3  1.74  8.33  5.18 999 1024.3  23.9  23.5  21.2 99.0 99.00
2005 01 02 18 00 126  7.3  8.5  1.79  8.33  5.34 999 1023.8  23.8  23.5  21.1 99.0 99.00
2005 01 02 19 00 126  7.1  8.6  1.62  8.33  5.17 999 1022.8  23.9  23.6  21.4 99.0 99.00
2005 01 02 20 00 133  6.6  8.3  1.59  7.69  5.17 999 1022.7  24.0  23.6  21.3 99.0 99.00
2005 01 02 21 00 126  6.5  7.8  1.64  7.69  5.33 999 1022.4  23.9  23.6  21.5 99.0 99.00
2005 01 02 22 00 117  6.6  8.3  1.75  6.25  5.42 999 1022.2  23.8  23.6  21.6 99.0 99.00
2005 01 02 23 00 118  7.0  8.3  1.65  5.56  5.34 999 1022.7  23.9  23.6  21.6 99.0 99.00
2005 01 03 00 00 124  7.2  8.2  1.75  8.33  5.30 999 1023.0  23.9  23.5  21.3 99.0 99.00
2005 01 03 01 00 128  7.6  9.5  1.68  9.09  5.36 999 1023.2  23.9  23.5  21.0 99.0 99.00
2005 01 03 02 00 127  6.7  8.2  1.74  9.09  5.31 999 1024.1  24.0  23.5  21.0 99.0 99.00
2005 01 03 03 00 119  6.6  8.7  1.76  7.69  5.42 999 1024.5  23.9  23.5  21.2 99.0 99.00
2005 01 03 04 00 125  7.0  8.3  1.80  8.33  5.39 999 1024.6  23.9  23.5  21.0 99.0 99.00
2005 01 03 05 00 126  6.9  8.1  1.70  9.09  5.43 999 1024.9  23.9  23.5  20.6 99.0 99.00
2005 01 03 06 00 122  6.6  7.8  1.70  8.33  5.50 999 1024.5  23.7  23.5  20.8 99.0 99.00
2005 01 03 07 00 119  6.8  8.0  1.82  8.33  5.63 999 1024.1  23.7  23.5  20.6 99.0 99.00
2005 01 03 08 00 115  7.6  9.3  1.89  9.09  5.58 999 1023.6  23.6  23.5  20.7 99.0 99.00
2005 01 03 09 00 118  7.7  9.1  1.71  8.33  5.30 999 1023.2  23.6  23.5  20.6 99.0 99.00
2005 01 03 10 00 119  8.6 10.1  1.75  8.33  5.18 999 1022.7  23.6  23.5  20.3 99.0 99.00
2005 01 03 11 00 115  8.7 10.6  1.77  8.33  5.20 999 1022.1  23.5  23.5  20.6 99.0 99.00
2005 01 03 12 00 125  8.5  9.8  1.86  8.33  5.17 999 1022.0  23.6  23.5  20.4 99.0 99.00
2005 01 03 13 00 134  9.2 10.9  1.91  7.69  5.01 999 1022.4  23.7  23.5  20.1 99.0 99.00
2005 01 03 14 00 129  9.3 11.3  1.83  5.88  5.09 999 1022.8  23.6  23.5  20.3 99.0 99.00
2005 01 03 15 00 132  8.8 10.3  1.96  5.56  5.02 999 1023.7  23.9  23.5  19.5 99.0 99.00
2005 01 03 16 00 142  8.2  9.9  1.84  6.25  5.11 999 1024.3  23.8  23.5  20.0 99.0 99.00
2005 01 03 17 00 131  6.5  7.9  1.69  6.25  5.08 999 1024.8  23.8  23.5  19.6 99.0 99.00
2005 01 03 18 00 142  5.0  5.9  1.85  6.25  5.26 999 1024.3  23.8  23.5  19.8 99.0 99.00
2005 01 03 19 00 139  4.8  5.6  1.70  6.25  5.32 999 1023.4  23.8  23.6  19.3 99.0 99.00
2005 01 03 20 00 134  4.1  4.9  1.74  6.25  5.28 999 1022.7  23.7  23.6  19.7 99.0 99.00
2005 01 03 21 00 114  4.7  5.5  1.61  6.67  5.44 999 1022.3  23.7  23.6  19.7 99.0 99.00
2005 01 03 22 00 116  5.1  5.8  1.61  6.25  5.44 999 1022.4  23.7  23.6  19.7 99.0 99.00
2005 01 03 23 00 124  5.7  7.0  1.52  7.14  5.39 999 1022.4  23.6  23.6  20.2 99.0 99.00
2005 01 04 00 00 118  6.4  7.7  1.52  7.14  5.37 999 1022.5  23.7  23.6  19.9 99.0 99.00
2005 01 04 01 00 124  6.6  7.7  1.49  7.69  5.37 999 1022.6  23.7  23.6  20.0 99.0 99.00
2005 01 04 02 00 128  6.4  7.6  1.51  7.69  5.40 999 1023.1  23.6  23.5  20.0 99.0 99.00
2005 01 04 03 00 116  6.8  8.1  1.45  8.33  5.20 999 1023.1  23.6  23.5  20.2 99.0 99.00
2005 01 04 04 00 122  7.4  9.0  1.49  6.67  5.07 999 1023.2  23.6  23.5  19.9 99.0 99.00
2005 01 04 05 00 122  7.1  8.2  1.46  8.33  5.05 999 1023.1  23.6  23.5  19.9 99.0 99.00
2005 01 04 06 00 127  7.7  9.4  1.41  8.33  4.83 999 1022.6  23.5  23.5  20.0 99.0 99.00
2005 01 04 07 00 135  8.2  9.3  1.54  5.26  4.85 999 1021.8  23.4  23.5  20.1 99.0 99.00
2005 01 04 08 00 127  7.4  9.1  1.69  8.33  5.01 999 1021.9  23.4  23.5  20.2 99.0 99.00
2005 01 04 09 00 139  8.2 10.1  1.63  5.56  5.07 999 1021.3  23.5  23.5  19.9 99.0 99.00
2005 01 04 10 00 137  7.4  9.2  1.80  7.69  5.41 999 1021.1  23.4  23.5  19.9 99.0 99.00
2005 01 04 11 00 137  6.9  8.2  1.76  8.33  5.46 999 1021.5  23.4  23.5  20.0 99.0 99.00
2005 01 04 12 00 130  6.6  7.8  1.79  8.33  5.52 999 1021.9  23.5  23.5  19.8 99.0 99.00
2005 01 04 13 00 133  6.2  7.6  1.72  7.69  5.42 999 1022.1  23.5  23.5  20.1 99.0 99.00
2005 01 04 14 00 131  6.5  7.4  1.71  7.69  5.51 999 1022.3  23.5  23.5  20.0 99.0 99.00
2005 01 04 15 00 131  6.9  8.1  1.59  7.69  5.33 999 1022.8  23.6  23.5  20.8 99.0 99.00
2005 01 04 16 00 122  6.3  7.7  1.49  8.33  5.30 999 1022.9  23.7  23.6  21.0 99.0 99.00
2005 01 04 17 00 146  7.8  9.2  1.48  7.14  5.22 999 1022.1  23.7  23.6  21.1 99.0 99.00
2005 01 04 18 00 162  5.9  7.1  1.52  7.69  5.20 999 1021.6  23.8  23.7  21.4 99.0 99.00
2005 01 04 19 00 151  6.6  8.0  1.54  5.88  5.03 999 1020.3  23.6  23.7  21.3 99.0 99.00
2005 01 04 20 00 167  7.0  8.6  1.56  7.69  4.86 999 1019.3  23.8  23.7  21.3 99.0 99.00
2005 01 04 21 00 157  6.6  8.4  1.40  7.14  4.83 999 1019.0  24.0  23.7  21.3 99.0 99.00
2005 01 04 22 00 154  8.0  9.7  1.53  5.00  4.80 999 1018.9  24.0  23.7  20.7 99.0 99.00
2005 01 04 23 00 157  7.4  8.8  1.62  7.14  4.91 999 1018.9  23.8  23.6  20.7 99.0 99.00
2005 01 05 00 00 148  7.7  8.9  1.62  7.14  5.02 999 1019.0  23.8  23.6  20.4 99.0 99.00
2005 01 05 01 00 146  8.1  9.8  1.75  6.25  5.03 999 1019.0  23.7  23.6  20.4 99.0 99.00
2005 01 05 02 00 148  8.8 10.3  1.68  6.67  4.97 999 1019.1  23.7  23.6  20.4 99.0 99.00
2005 01 05 03 00 145  8.8 10.5  1.82  6.25  5.02 999 1019.4  23.6  23.6  20.0 99.0 99.00
2005 01 05 04 00 146  8.2  9.4  1.75  7.69  5.16 999 1019.1  23.6  23.6  19.3 99.0 99.00
2005 01 05 05 00 150  8.2  9.6  1.72  6.25  4.98 999 1019.1  23.6  23.6  19.4 99.0 99.00
2005 01 05 06 00 153  7.6  9.0  1.73  7.69  5.09 999 1018.8  23.4  23.6  19.6 99.0 99.00
2005 01 05 07 00 151  8.3  9.6  1.62  7.69  5.00 999 1018.2  23.4  23.6  18.9 99.0 99.00
2005 01 05 08 00 153  8.3  9.8  1.64  6.67  4.91 999 1017.5  23.5  23.6  18.8 99.0 99.00
2005 01 05 09 00 152  8.6 10.5  1.65  7.69  4.90 999 1016.8  23.5  23.6  19.1 99.0 99.00
2005 01 05 10 00 147  9.1 10.6  1.71  7.14  5.03 999 1016.0  23.4  23.6  20.1 99.0 99.00
2005 01 05 11 00 144  9.6 11.5  1.78  7.69  4.98 999 1015.5  23.5  23.6  20.0 99.0 99.00
2005 01 05 12 00 158  9.5 11.0  1.78  7.69  4.89 999 1015.8  23.6  23.6  20.0 99.0 99.00
2005 01 05 13 00 150 10.2 12.0  1.91  6.67  5.03 999 1015.7  23.6  23.6  20.0 99.0 99.00
2005 01 05 14 00 142  9.3 11.6  1.79  5.26  4.90 999 1016.4  23.7  23.6  20.4 99.0 99.00
2005 01 05 15 00 163  9.9 11.8  1.97  5.88  4.92 999 1016.7  23.9  23.6  20.3 99.0 99.00
2005 01 05 16 00 171  8.9 10.2  1.96  5.88  4.94 999 1017.6  24.0  23.6  20.3 99.0 99.00
2005 01 05 17 00 166  8.4  9.9  1.80  6.67  4.94 999 1017.5  24.0  23.6  20.7 99.0 99.00
2005 01 05 18 00 168  8.5 10.0  1.92  6.25  4.93 999 1016.7  24.0  23.6  20.7 99.0 99.00
2005 01 05 19 00 177  8.9 10.5  1.86  7.14  4.96 999 1015.4  24.0  23.6  20.7 99.0 99.00
2005 01 05 20 00 167  8.5 10.1  1.65  5.88  4.77 999 1014.4  24.0  23.7  20.9 99.0 99.00
2005 01 05 21 00 173  7.8  9.8  1.83  6.25  4.87 999 1013.9  24.0  23.7  21.1 99.0 99.00
2005 01 05 22 00 166  8.4 10.1  1.82  6.25  4.92 999 1013.5  24.0  23.7  21.0 99.0 99.00
2005 01 05 23 00 184  5.8  6.9  1.77  6.25  4.95 999 1014.3  24.0  23.7  21.1 99.0 99.00
2005 01 06 00 00 183  6.0  7.2  1.65  6.25  4.88 999 1014.3  23.9  23.7  21.1 99.0 99.00
2005 01 06 01 00 184  6.8  8.2  1.63  5.88  4.97 999 1014.4  23.9  23.6  21.0 99.0 99.00
2005 01 06 02 00 181  6.4  7.8  1.55  5.56  4.92 999 1014.7  23.8  23.6  21.2 99.0 99.00
2005 01 06 03 00 181  5.6  6.5  1.58  6.25  4.98 999 1015.2  23.8  23.6  21.4 99.0 99.00
2005 01 06 04 00 175  6.0  7.2  1.54  5.88  5.13 999 1015.4  23.8  23.6  21.5 99.0 99.00
2005 01 06 05 00 179  7.0  7.9  1.48  6.25  5.09 999 1015.3  23.7  23.5  21.3 99.0 99.00
2005 01 06 06 00 182  6.3  7.5  1.43  6.25  4.86 999 1015.3  23.8  23.5  21.1 99.0 99.00
2005 01 06 07 00 198  5.2  6.0  1.48  6.67  5.06 999 1015.3  23.7  23.5  21.1 99.0 99.00
2005 01 06 08 00 211  5.5  6.3  1.59  6.25  5.16 999 1015.3  23.7  23.5  21.0 99.0 99.00
2005 01 06 09 00 206  4.7  5.7  1.44  6.25  5.16 999 1015.1  23.7  23.5  21.1 99.0 99.00
2005 01 06 10 00 188  5.6  6.9  1.42  5.88  5.20 999 1014.8  23.6  23.5  20.8 99.0 99.00
2005 01 06 11 00 205  4.9  5.7  1.39  5.56  5.10 999 1014.8  23.5  23.5  21.0 99.0 99.00
2005 01 06 12 00 202  5.0  5.7  1.47  6.67  5.21 999 1015.1  23.5  23.5  20.8 99.0 99.00
2005 01 06 13 00 215  4.7  5.6  1.39  7.14  5.14 999 1015.8  23.5  23.5  20.9 99.0 99.00
2005 01 06 14 00 204  4.1  4.6  1.46  6.67  5.28 999 1016.5  23.6  23.5  21.1 99.0 99.00
2005 01 06 15 00 193  4.5  5.2  1.34  5.88  5.23 999 1017.0  23.7  23.5  20.8 99.0 99.00
2005 01 06 16 00 181  3.1  3.8  1.38  6.25  5.27 999 1017.5  23.7  23.5  21.0 99.0 99.00
2005 01 06 17 00 174  4.3  5.1  1.24  6.67  5.13 999 1017.4  23.7  23.6  21.1 99.0 99.00
2005 01 06 18 00 174  4.9  5.6  1.15  6.67  5.07 999 1016.5  23.7  23.7  21.1 99.0 99.00
2005 01 06 19 00 190  5.2  6.1  1.30  5.88  5.08 999 1015.5  23.6  23.7  20.6 99.0 99.00
2005 01 06 20 00  20  0.8  2.6  1.54  5.88  4.94 999 1014.9  23.4  23.8  20.6 99.0 99.00
2005 01 06 21 00 176  4.7  5.5  1.55  6.67  5.04 999 1014.6  23.7  23.8  20.5 99.0 99.00
2005 01 06 22 00 187  3.9  4.7  1.69  6.67  5.17 999 1014.4  23.8  23.8  20.6 99.0 99.00
2005 01 06 23 00 169  4.3  5.5  1.46  6.25  5.00 999 1014.3  23.6  23.8  20.6 99.0 99.00
2005 01 07 00 00 158  4.3  5.3  1.42  6.25  4.98 999 1014.1  23.5  23.8  20.5 99.0 99.00
2005 01 07 01 00 160  4.4  5.4  1.48  6.67  5.05 999 1014.2  23.5  23.8  20.8 99.0 99.00
2005 01 07 02 00 148  5.7  6.9  1.40  6.25  4.97 999 1014.7  23.5  23.7  20.6 99.0 99.00
2005 01 07 03 00 156  5.5  6.4  1.29  5.88  4.94 999 1015.4  23.5  23.7  20.8 99.0 99.00
2005 01 07 04 00 147  5.6  6.6  1.27  5.56  4.89 999 1015.6  23.5  23.6  21.2 99.0 99.00
2005 01 07 05 00 137  5.0  6.0  1.24  6.25  4.83 999 1015.4  23.5  23.6  21.6 99.0 99.00
2005 01 07 06 00 157  6.9  7.9  1.23  5.56  4.71 999 1015.3  23.5  23.5  21.0 99.0 99.00
2005 01 07 07 00 157  7.9  9.2  1.21  5.88  4.41 999 1015.0  23.6  23.5  20.9 99.0 99.00
2005 01 07 08 00 158  6.8  8.0  1.27  5.56  4.45 999 1014.6  23.6  23.5  20.8 99.0 99.00
2005 01 07 09 00 160  7.7  9.3  1.30  6.67  4.44 999 1014.2  23.6  23.5  20.7 99.0 99.00
2005 01 07 10 00 163  7.9  9.1  1.31  6.67  4.62 999 1014.1  23.6  23.5  21.1 99.0 99.00
2005 01 07 11 00 158  7.1  8.6  1.31  6.67  4.47 999 1013.9  23.7  23.5  21.7 99.0 99.00
2005 01 07 12 00 166  7.7  8.8  1.26  5.88  4.48 999 1014.4  23.8  23.5  21.8 99.0 99.00
2005 01 07 13 00 158  7.5  8.8  1.28  6.67  4.58 999 1014.7  23.9  23.6  21.5 99.0 99.00
2005 01 07 14 00 161  8.1 10.0  1.33  5.88  4.48 999 1015.2  24.0  23.6  21.5 99.0 99.00
2005 01 07 15 00 161  9.3 11.3  1.40  5.88  4.50 999 1016.0  24.1  23.6  21.5 99.0 99.00
2005 01 07 16 00 163  7.9  9.2  1.58  5.56  4.58 999 1016.7  24.1  23.6  21.6 99.0 99.00
2005 01 07 17 00 168  7.4  8.7  1.57  5.56  4.62 999 1016.7  24.1  23.6  21.9 99.0 99.00
2005 01 07 18 00 175  7.9  9.5  1.66  5.88  4.81 999 1016.3  24.2  23.6  22.1 99.0 99.00
2005 01 07 19 00 173  8.4 11.0  1.72  6.25  4.90 999 1015.2  24.4  23.6  22.3 99.0 99.00
2005 01 07 20 00 168  7.8  9.4  1.88  6.67  5.06 999 1014.6  24.4  23.7  22.5 99.0 99.00
2005 01 07 21 00 169  7.6  9.0  1.94  6.67  5.14 999 1014.5  24.4  23.9  22.7 99.0 99.00
2005 01 07 22 00 175  7.3  9.3  2.05  6.67  5.22 999 1015.2  24.5  24.0  22.7 99.0 99.00
2005 01 07 23 00 179  6.7  7.8  1.95  7.14  5.20 999 1016.2  24.5  24.0  22.6 99.0 99.00
2005 01 08 00 00 185  6.1  7.5  2.08  7.14  5.46 999 1016.7  24.4  24.0  22.8 99.0 99.00
2005 01 08 01 00 188  5.5  7.0  1.72  6.67  5.18 999 1017.1  24.4  24.1  22.8 99.0 99.00
2005 01 08 02 00 180  5.5  6.7  1.70  6.67  5.17 999 1017.7  24.4  24.1  22.8 99.0 99.00
2005 01 08 03 00 183  5.2  6.5  1.56  6.67  5.13 999 1018.3  24.3  24.1  22.9 99.0 99.00
2005 01 08 04 00 180  4.5  5.3  1.46  6.25  4.96 999 1018.8  24.3  24.1  22.9 99.0 99.00
2005 01 08 05 00 185  5.2  5.9  1.40  6.67  5.03 999 1018.9  24.3  24.1  22.7 99.0 99.00
2005 01 08 06 00 181  5.5  6.5  1.35  6.25  5.00 999 1018.8  24.2  24.1  22.7 99.0 99.00
2005 01 08 07 00 194  5.6  6.4  1.25  6.25  4.76 999 1018.9  24.2  24.1  22.7 99.0 99.00
2005 01 08 08 00 205  5.5  6.6  1.21  6.25  4.80 999 1018.9  24.2  24.1  22.6 99.0 99.00
2005 01 08 09 00 206  5.3  6.3  1.26  5.88  4.85 999 1019.0  24.1  24.1  22.6 99.0 99.00
2005 01 08 10 00 208  4.4  4.9  1.17  6.25  4.93 999 1019.4  24.1  24.1  22.6 99.0 99.00
2005 01 08 11 00 349  8.1 10.1  1.16  6.25  4.87 999 1019.8  22.2  24.0  20.7 99.0 99.00
2005 01 08 12 00  15  8.5 10.3  1.21  6.25  4.26 999 1020.6  21.9  24.0  20.2 99.0 99.00
2005 01 08 13 00  19  8.2  9.9  1.54  4.76  4.42 999 1021.5  21.9  24.0  19.9 99.0 99.00
2005 01 08 14 00  26  7.9  9.8  1.38  5.26  4.52 999 1022.4  21.8  23.9  19.8 99.0 99.00
2005 01 08 15 00  46  7.3  8.6  1.47  5.26  4.64 999 1023.4  21.9  23.9  20.0 99.0 99.00
2005 01 08 16 00  39  7.5  8.6  1.35  5.26  4.58 999 1024.0  22.0  23.9  20.0 99.0 99.00
2005 01 08 17 00  35  6.7  8.2  1.39  5.26  4.56 999 1023.9  22.1  24.0  20.2 99.0 99.00
2005 01 08 18 00  49  6.2  7.3  1.26  5.00  4.55 999 1023.3  22.3  24.0  20.1 99.0 99.00
2005 01 08 19 00  65  6.3  7.5  1.26  5.26  4.61 999 1022.4  22.3  24.1  20.2 99.0 99.00
2005 01 08 20 00  70  4.9  5.8  1.19  5.00  4.49 999 1022.1  22.3  24.1  20.4 99.0 99.00
2005 01 08 21 00  46  5.0  6.1  1.20  5.00  4.54 999 1022.0  22.5  24.1  20.7 99.0 99.00
2005 01 08 22 00  32  5.3  6.0  1.10  5.00  4.48 999 1022.5  22.5  24.1  20.7 99.0 99.00
2005 01 08 23 00  41  4.6  5.3  1.02  4.76  4.51 999 1022.8  22.7  24.1  20.6 99.0 99.00
2005 01 09 00 00  49  5.0  6.1  1.03  4.76  4.48 999 1023.2  22.8  24.1  20.7 99.0 99.00
2005 01 09 01 00  22  6.0  7.0  1.03  5.56  4.49 999 1023.9  22.6  24.1  20.8 99.0 99.00
2005 01 09 02 00  18  7.4  8.8  1.03  5.00  4.47 999 1024.5  22.1  24.1  20.4 99.0 99.00
2005 01 09 03 00  24  7.3  8.6  1.09  4.76  4.33 999 1025.0  21.5  24.1  20.2 99.0 99.00
2005 01 09 04 00  38  5.9  7.0  0.99  4.76  4.26 999 1025.3  21.4  24.1  20.1 99.0 99.00
2005 01 09 05 00  41  5.8  7.1  1.06  5.00  4.40 999 1025.0  21.7  24.0  20.4 99.0 99.00
2005 01 09 06 00  44  5.6  6.5  1.07  5.00  4.43 999 1024.4  21.9  24.0  20.5 99.0 99.00
2005 01 09 07 00  49  4.1  5.0  0.92  4.76  4.23 999 1024.4  22.1  23.8  20.4 99.0 99.00
2005 01 09 08 00  57  4.3  4.9  0.83  5.88  4.34 999 1024.1  22.2  23.8  20.6 99.0 99.00
2005 01 09 09 00  70  4.5  5.4  0.82  4.35  4.31 999 1023.8  22.4  23.8  20.4 99.0 99.00
2005 01 09 10 00  57  3.9  4.6  0.75  5.56  4.38 999 1023.8  22.5  23.8  20.2 99.0 99.00
2005 01 09 11 00  51  4.4  5.1  0.77  4.35  4.36 999 1023.9  22.6  23.8  20.0 99.0 99.00
2005 01 09 12 00  65  3.7  4.6  0.78  6.67  4.50 999 1024.3  22.8  23.8  19.9 99.0 99.00
2005 01 09 13 00  75  3.9  4.8  0.74  5.56  4.48 999 1024.9  22.7  23.8  19.8 99.0 99.00
2005 01 09 14 00  78  5.0  5.7  0.73  5.56  4.42 999 1025.3  22.8  23.8  20.4 99.0 99.00
2005 01 09 15 00  88  4.7  5.5  0.74  5.88  4.42 999 1025.8  23.0  23.8  20.6 99.0 99.00
2005 01 09 16 00  81  5.1  5.9  0.77  5.56  4.34 999 1026.4  23.1  23.9  20.7 99.0 99.00
2005 01 09 17 00  80  5.5  6.6  0.81  5.00  4.27 999 1026.6  23.2  23.9  20.9 99.0 99.00
2005 01 09 18 00  85  4.9  5.6  0.77  5.56  4.25 999 1026.2  23.3  23.9  21.1 99.0 99.00
2005 01 09 19 00  77  4.4  5.3  0.78  5.88  4.36 999 1025.3  23.1  23.9  21.0 99.0 99.00
2005 01 09 20 00  91  4.7  5.4  0.71  5.88  4.17 999 1024.5  23.1  23.9  21.1 99.0 99.00
2005 01 09 21 00  91  4.1  4.9  0.69  5.88  4.18 999 1024.2  23.3  23.9  21.3 99.0 99.00
2005 01 09 22 00  74  3.8  4.8  0.73  5.88  4.29 999 1024.4  23.3  24.0  21.2 99.0 99.00
2005 01 09 23 00  89  4.7  5.5  0.65  4.76  4.07 999 1024.2  23.3  23.8  21.0 99.0 99.00
2005 01 10 00 00  83  5.1  5.8  0.68  5.88  4.06 999 1024.1  23.3  23.8  21.2 99.0 99.00
2005 01 10 01 00  86  5.3  6.4  0.70  5.00  4.00 999 1024.4  23.3  23.8  21.0 99.0 99.00
2005 01 10 02 00  87  5.8  6.7  0.68  4.76  3.94 999 1024.8  23.1  23.6  20.9 99.0 99.00
2005 01 10 03 00  95  6.0  7.0  0.74  5.56  3.93 999 1024.8  23.1  23.6  21.0 99.0 99.00
2005 01 10 04 00  88  7.2  8.2  0.76  4.35  3.89 999 1024.4  23.0  23.5  20.8 99.0 99.00
2005 01 10 05 00 103  5.8  6.6  0.78  4.35  3.83 999 1024.6  23.0  23.6  20.7 99.0 99.00
2005 01 10 06 00 117  4.4  5.1  0.82  4.35  3.97 999 1024.5  23.0  23.5  20.4 99.0 99.00
2005 01 10 07 00 117  2.9  3.8  0.73  4.35  3.90 999 1024.3  23.0  23.5  20.3 99.0 99.00
2005 01 10 08 00 104  3.5  4.4  0.72  4.17  4.02 999 1024.0  23.0  23.5  20.2 99.0 99.00
2005 01 10 09 00 107  4.4  5.2  0.67  4.55  4.02 999 1023.7  22.9  23.5  20.2 99.0 99.00
2005 01 10 10 00 116  5.1  5.9  0.69  4.55  4.04 999 1023.4  22.8  23.6  19.9 99.0 99.00
2005 01 10 11 00 108  5.5  6.7  0.68  4.17  3.89 999 1023.1  22.8  23.7  19.9 99.0 99.00
2005 01 10 12 00 113  5.5  6.5  0.65  4.17  4.01 999 1023.4  22.9  23.7  20.2 99.0 99.00
2005 01 10 13 00 120  5.4  6.6  0.70  4.35  3.87 999 1023.9  23.0  23.6  20.3 99.0 99.00
2005 01 10 14 00 113  4.9  5.6  0.75  4.17  4.10 999 1024.4  23.1  23.6  20.3 99.0 99.00
