YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 04 03 04 00 350 11.0 13.0 99.00 99.00 99.00 999 1017.0  18.4 999.0 999.0 99.0  1.10
2005 04 03 05 00 350 12.0 14.0 99.00 99.00 99.00 999 1017.5  18.0 999.0 999.0 99.0  0.72
2005 04 03 06 00 340 12.0 15.0 99.00 99.00 99.00 999 1018.0  17.7 999.0 999.0 99.0  0.36
2005 04 03 08 00 340 12.0 15.0 99.00 99.00 99.00 999 1018.3  17.1 999.0 999.0 99.0 -0.23
2005 04 03 09 00 340 11.0 13.0 99.00 99.00 99.00 999 1018.7  16.9 999.0 999.0 99.0 -0.46
2005 04 03 10 00 340 10.0 12.0 99.00 99.00 99.00 999 1019.7  16.6 999.0 999.0 99.0 -0.66
2005 04 03 11 00 360  8.0  9.0 99.00 99.00 99.00 999 1020.8  15.1 999.0 999.0 99.0 -0.83
2005 04 03 12 00  10  6.0  7.0 99.00 99.00 99.00 999 1021.7  14.3 999.0 999.0 99.0 -0.95
2005 04 03 13 00 360  6.0  7.0 99.00 99.00 99.00 999 1022.3  14.5 999.0 999.0 99.0 -1.00
2005 04 03 14 00 360  7.0  9.0 99.00 99.00 99.00 999 1022.8  15.2 999.0 999.0 99.0 -0.95
2005 04 03 15 00 350  7.0  8.0 99.00 99.00 99.00 999 1022.9  15.8 999.0 999.0 99.0 -0.76
2005 04 03 16 00 330  5.0  6.0 99.00 99.00 99.00 999 1022.6  15.9 999.0 999.0 99.0 -0.54
2005 04 03 17 00 320  5.0  5.0 99.00 99.00 99.00 999 1022.2  16.3 999.0 999.0 99.0 -0.31
2005 04 03 18 00 300  6.0  7.0 99.00 99.00 99.00 999 1021.5  16.5 999.0 999.0 99.0 -0.12
2005 04 03 19 00 290  6.0  7.0 99.00 99.00 99.00 999 1020.8  16.7 999.0 999.0 99.0 -0.01
2005 04 03 20 00 290  6.0  7.0 99.00 99.00 99.00 999 1020.1  17.1 999.0 999.0 99.0  0.07
2005 04 03 21 00 290  7.0  8.0 99.00 99.00 99.00 999 1019.8  17.3 999.0 999.0 99.0  0.16
2005 04 03 22 00 300  7.0  8.0 99.00 99.00 99.00 999 1019.8  17.5 999.0 999.0 99.0  0.31
2005 04 03 23 00 290  6.0  8.0 99.00 99.00 99.00 999 1019.8  17.6 999.0 999.0 99.0  0.51
2005 04 04 00 00 300  6.0  8.0 99.00 99.00 99.00 999 1020.2  17.7 999.0 999.0 99.0  0.75
2005 04 04 01 00 310  6.0  6.0 99.00 99.00 99.00 999 1020.4  18.0 999.0 999.0 99.0  1.01
2005 04 04 02 00 300  6.0  7.0 99.00 99.00 99.00 999 1021.0  18.1 999.0 999.0 99.0  1.21
2005 04 04 03 00 310  7.0  8.0 99.00 99.00 99.00 999 1021.1  18.0 999.0 999.0 99.0  1.26
2005 04 04 04 00 310  7.0  8.0 99.00 99.00 99.00 999 1021.2  18.2 999.0 999.0 99.0  1.12
2005 04 04 05 00 310  7.0  8.0 99.00 99.00 99.00 999 1021.0  18.2 999.0 999.0 99.0  0.89
2005 04 04 06 00 310  7.0  8.0 99.00 99.00 99.00 999 1021.1  18.1 999.0 999.0 99.0  0.61
2005 04 04 07 00 320  5.0  6.0 99.00 99.00 99.00 999 1020.5  18.0 999.0 999.0 99.0  0.30
2005 04 04 08 00 320  5.0  6.0 99.00 99.00 99.00 999 1020.3  18.0 999.0 999.0 99.0  0.01
2005 04 04 09 00 340  5.0  5.0 99.00 99.00 99.00 999 1020.2  18.0 999.0 999.0 99.0 -0.27
2005 04 04 10 00 340  4.0  5.0 99.00 99.00 99.00 999 1020.7  17.8 999.0 999.0 99.0 -0.50
2005 04 04 11 00  40  2.0  3.0 99.00 99.00 99.00 999 1021.6  14.5 999.0 999.0 99.0 -0.72
2005 04 04 12 00  40  2.0  2.0 99.00 99.00 99.00 999 1022.5  15.2 999.0 999.0 99.0 -0.87
2005 04 04 13 00  30  2.0  2.0 99.00 99.00 99.00 999 1022.6  15.9 999.0 999.0 99.0 -0.92
2005 04 04 14 00 340  3.0  3.0 99.00 99.00 99.00 999 1022.9  17.4 999.0 999.0 99.0 -0.72
2005 04 04 15 00 340  4.0  5.0 99.00 99.00 99.00 999 1023.1  17.7 999.0 999.0 99.0 -0.41
2005 04 04 16 00 320  4.0  4.0 99.00 99.00 99.00 999 1022.8  18.0 999.0 999.0 99.0 -0.05
2005 04 04 17 00 290  4.0  5.0 99.00 99.00 99.00 999 1021.8  18.6 999.0 999.0 99.0  0.39
2005 04 04 18 00 300  5.0  5.0 99.00 99.00 99.00 999 1021.1  19.2 999.0 999.0 99.0  0.71
2005 04 04 19 00 290  5.0  5.0 99.00 99.00 99.00 999 1020.2  19.8 999.0 999.0 99.0  0.72
2005 04 04 20 00 290  5.0  6.0 99.00 99.00 99.00 999 1019.6  20.3 999.0 999.0 99.0  0.50
2005 04 04 21 00 290  5.0  6.0 99.00 99.00 99.00 999 1019.4  20.7 999.0 999.0 99.0  0.28
2005 04 04 22 00 290  5.0  6.0 99.00 99.00 99.00 999 1019.3  21.0 999.0 999.0 99.0  0.07
2005 04 04 23 00 300  5.0  6.0 99.00 99.00 99.00 999 1019.4  21.1 999.0 999.0 99.0 -0.06
2005 04 05 00 00 310  4.0  5.0 99.00 99.00 99.00 999 1019.6  20.9 999.0 999.0 99.0  0.05
2005 04 05 01 00 330  4.0  4.0 99.00 99.00 99.00 999 1020.0  20.8 999.0 999.0 99.0  0.31
2005 04 05 02 00 340  4.0  4.0 99.00 99.00 99.00 999 1020.5  20.5 999.0 999.0 99.0  0.68
2005 04 05 03 00 340  4.0  4.0 99.00 99.00 99.00 999 1021.2  20.4 999.0 999.0 99.0  1.14
2005 04 05 04 00 360  3.0  4.0 99.00 99.00 99.00 999 1020.7  20.2 999.0 999.0 99.0  1.54
2005 04 05 05 00  50  1.0  2.0 99.00 99.00 99.00 999 1020.7  18.0 999.0 999.0 99.0  1.54
2005 04 05 06 00  70  4.0  5.0 99.00 99.00 99.00 999 1020.7  16.8 999.0 999.0 99.0  1.22
2005 04 05 07 00  70  3.0  3.0 99.00 99.00 99.00 999 1019.8  17.5 999.0 999.0 99.0  0.86
2005 04 05 08 00 120  2.0  2.0 99.00 99.00 99.00 999 1019.7  17.0 999.0 999.0 99.0  0.49
2005 04 05 09 00  80  2.0  2.0 99.00 99.00 99.00 999 1019.6  16.9 999.0 999.0 99.0  0.15
2005 04 05 10 00  80  2.0  2.0 99.00 99.00 99.00 999 1020.1  16.5 999.0 999.0 99.0 -0.14
2005 04 05 11 00 100  2.0  2.0 99.00 99.00 99.00 999 1020.6  16.3 999.0 999.0 99.0 -0.40
2005 04 05 12 00  90  1.0  2.0 99.00 99.00 99.00 999 1021.6  16.4 999.0 999.0 99.0 -0.61
2005 04 05 13 00 110  2.0  3.0 99.00 99.00 99.00 999 1022.0  17.8 999.0 999.0 99.0 -0.75
2005 04 05 14 00 120  3.0  3.0 99.00 99.00 99.00 999 1022.1  19.3 999.0 999.0 99.0 -0.76
2005 04 05 15 00 160  2.0  3.0 99.00 99.00 99.00 999 1022.4  21.2 999.0 999.0 99.0 -0.39
2005 04 05 16 00 240  3.0  3.0 99.00 99.00 99.00 999 1022.1  20.6  20.4 999.0 99.0  0.02
2005 04 05 17 00 250  3.0  3.0 99.00 99.00 99.00 999 1021.7  21.0  20.5 999.0 99.0  0.64
2005 04 05 18 00 260  4.0  5.0 99.00 99.00 99.00 999 1021.4  21.4  20.7 999.0 99.0  1.29
2005 04 05 19 00 290  4.0  5.0 99.00 99.00 99.00 999 1020.8  21.7  20.9 999.0 99.0  1.64
2005 04 05 20 00 280  3.0  4.0 99.00 99.00 99.00 999 1019.9  22.1  21.4 999.0 99.0  1.31
2005 04 05 21 00 280  4.0  4.0 99.00 99.00 99.00 999 1019.9  22.3  22.0 999.0 99.0  0.94
2005 04 05 22 00 320  3.0  4.0 99.00 99.00 99.00 999 1020.0  22.5  22.0 999.0 99.0  0.59
2005 04 05 23 00 310  2.0  3.0 99.00 99.00 99.00 999 1020.0  22.3  22.1 999.0 99.0  0.25
2005 04 06 00 00  30  3.0  3.0 99.00 99.00 99.00 999 1019.6  22.2  22.0 999.0 99.0 -0.02
