YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 03 04 00  58  9.5 11.1 99.00 99.00 99.00 999 1025.3  21.9  23.6 999.0 99.0 99.00
2005 01 03 05 00  51  9.0 10.5 99.00 99.00 99.00 999 1025.0  21.8  23.7 999.0 99.0 99.00
2005 01 03 06 00  47  9.1 10.1 99.00 99.00 99.00 999 1024.6  21.6  23.8 999.0 99.0 99.00
2005 01 03 07 00  43  8.8  9.9 99.00 99.00 99.00 999 1024.3  21.3  23.8 999.0 99.0 99.00
2005 01 03 08 00  48  9.1 10.1 99.00 99.00 99.00 999 1023.9  21.1  23.9 999.0 99.0 99.00
2005 01 03 09 00  51  9.8 10.6 99.00 99.00 99.00 999 1023.8  21.0  23.9 999.0 99.0 99.00
2005 01 03 10 00  56  9.4 10.2 99.00 99.00 99.00 999 1024.0  21.1  23.9 999.0 99.0 99.00
2005 01 03 11 00  59  8.1  9.1 99.00 99.00 99.00 999 1024.4  21.2  23.7 999.0 99.0 99.00
2005 01 03 12 00  55  8.9  9.6 99.00 99.00 99.00 999 1024.8  20.9  23.1 999.0 99.0 99.00
2005 01 03 13 00  50  9.4 10.3 99.00 99.00 99.00 999 1025.2  20.7  22.7 999.0 99.0 99.00
2005 01 03 14 00  50  8.1  9.3 99.00 99.00 99.00 999 1025.9  21.1  22.4 999.0 99.0 99.00
2005 01 03 15 00  53  7.1  7.9 99.00 99.00 99.00 999 1026.1  21.7  23.4 999.0 99.0 99.00
2005 01 03 16 00  44  7.6  8.4 99.00 99.00 99.00 999 1025.6  21.5  24.0 999.0 99.0 99.00
2005 01 03 17 00  34  6.3  7.3 99.00 99.00 99.00 999 1024.8  21.7  24.1 999.0 99.0 99.00
2005 01 03 18 00  58  7.4  8.8 99.00 99.00 99.00 999 1023.6  22.1  24.2 999.0 99.0 99.00
2005 01 03 19 00  64  8.0  8.8 99.00 99.00 99.00 999 1022.7  22.1  24.3 999.0 99.0 99.00
2005 01 03 20 00  66 10.0 10.7 99.00 99.00 99.00 999 1022.2  22.4  24.4 999.0 99.0 99.00
2005 01 03 21 00  62  9.6 10.8 99.00 99.00 99.00 999 1022.1  22.5  24.3 999.0 99.0 99.00
2005 01 03 22 00  67 10.2 11.8 99.00 99.00 99.00 999 1022.3  22.5  24.3 999.0 99.0 99.00
2005 01 03 23 00  57  9.8 10.9 99.00 99.00 99.00 999 1022.8  22.5  24.1 999.0 99.0 99.00
2005 01 04 00 00  53  9.5 11.0 99.00 99.00 99.00 999 1023.5  22.3  24.1 999.0 99.0 99.00
2005 01 04 01 00  55 10.6 11.5 99.00 99.00 99.00 999 1024.2  22.4  24.1 999.0 99.0 99.00
2005 01 04 02 00  53 10.2 11.3 99.00 99.00 99.00 999 1024.5  22.3  24.0 999.0 99.0 99.00
2005 01 04 03 00  49  9.3 10.3 99.00 99.00 99.00 999 1024.8  22.1  24.1 999.0 99.0 99.00
2005 01 04 04 00  61  7.5  9.3 99.00 99.00 99.00 999 1024.3  21.9  24.1 999.0 99.0 99.00
2005 01 04 05 00  51  9.2  9.9 99.00 99.00 99.00 999 1023.6  21.5  24.1 999.0 99.0 99.00
2005 01 04 06 00  53  7.8  8.8 99.00 99.00 99.00 999 1023.1  21.5  24.1 999.0 99.0 99.00
2005 01 04 07 00  46  7.5  8.3 99.00 99.00 99.00 999 1022.9  21.3  24.1 999.0 99.0 99.00
2005 01 04 08 00  48  7.4  8.7 99.00 99.00 99.00 999 1022.5  21.2  24.1 999.0 99.0 99.00
