YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 02 04 07 00 338  0.0 99.0 99.00 99.00 99.00 999 1016.3  19.6  50.9 999.0 99.0 99.00
2005 02 04 08 00 338  0.0  0.4 99.00 99.00 99.00 999 1015.7  19.7  53.4 999.0 99.0 99.00
2005 02 04 09 00 338  0.4  1.4 99.00 99.00 99.00 999 1015.8  19.7  50.7 999.0 99.0 99.00
2005 02 04 10 00 341  3.7  5.1 99.00 99.00 99.00 999 1016.7  20.8  51.0 999.0 99.0 99.00
2005 02 04 11 00 342  4.8  6.4 99.00 99.00 99.00 999 1016.5  20.5  53.9 999.0 99.0 99.00
2005 02 04 12 00 341  4.4  5.8 99.00 99.00 99.00 999 1016.7  20.4  53.2 999.0 99.0 99.00
2005 02 04 13 00 341  5.1  6.3 99.00 99.00 99.00 999 1017.3  20.7  49.7 999.0 99.0 99.00
2005 02 04 14 00 341  4.0  6.3 99.00 99.00 99.00 999 1017.6  22.2  50.9 999.0 99.0 99.00
2005 02 04 15 00 344  9.6 11.5 99.00 99.00 99.00 999 1018.1  18.9  50.1 999.0 99.0 99.00
2005 02 04 16 00 344  8.0 10.1 99.00 99.00 99.00 999 1018.6  18.2  54.0 999.0 99.0 99.00
2005 02 04 17 00 344  7.8 10.0 99.00 99.00 99.00 999 1017.8  18.6  51.3 999.0 99.0 99.00
2005 02 04 19 00 342  7.3  9.6 99.00 99.00 99.00 999 1016.4  18.9  49.8 999.0 99.0 99.00
2005 02 04 20 00 344  5.7  9.3 99.00 99.00 99.00 999 1015.8  19.0  49.8 999.0 99.0 99.00
2005 02 04 21 00 348  4.5  9.1 99.00 99.00 99.00 999 1016.2  16.1  53.8 999.0 99.0 99.00
2005 02 04 22 00 347  3.0  8.0 99.00 99.00 99.00 999 1016.8  16.3  54.4 999.0 99.0 99.00
2005 02 04 23 00 345  1.9  6.0 99.00 99.00 99.00 999 1017.0  16.2  56.6 999.0 99.0 99.00
2005 02 05 00 00 345  1.5  5.1 99.00 99.00 99.00 999 1017.3  16.9  54.1 999.0 99.0 99.00
2005 02 05 01 00 345  3.1  7.1 99.00 99.00 99.00 999 1017.8  17.2  50.2 999.0 99.0 99.00
2005 02 05 02 00 346  3.1  7.0 99.00 99.00 99.00 999 1018.3  16.7  53.6 999.0 99.0 99.00
2005 02 05 03 00 347  3.8  7.4 99.00 99.00 99.00 999 1018.9  16.6  52.5 999.0 99.0 99.00
2005 02 05 04 00 346  3.9  8.1 99.00 99.00 99.00 999 1019.0  16.4  52.8 999.0 99.0 99.00
2005 02 05 05 00 347  6.2  9.3 99.00 99.00 99.00 999 1018.4  15.9  55.5 999.0 99.0 99.00
2005 02 05 06 00 348  7.0 10.4 99.00 99.00 99.00 999 1018.4  15.4  51.1 999.0 99.0 99.00
2005 02 05 07 00 349  9.3 11.1 99.00 99.00 99.00 999 1018.3  14.8  49.8 999.0 99.0 99.00
2005 02 05 08 00 350  7.7 10.5 99.00 99.00 99.00 999 1018.4  14.4  53.7 999.0 99.0 99.00
2005 02 05 10 00 348  6.9  9.9 99.00 99.00 99.00 999 1019.0  14.4  52.9 999.0 99.0 99.00
2005 02 05 11 00 349  7.6 11.0 99.00 99.00 99.00 999 1019.3  14.2  53.5 999.0 99.0 99.00
2005 02 05 12 00 348  9.3 12.0 99.00 99.00 99.00 999 1019.6  14.2  53.1 999.0 99.0 99.00
2005 02 05 13 00 348  8.3 11.4 99.00 99.00 99.00 999 1019.8  15.0  51.9 999.0 99.0 99.00
2005 02 05 14 00 349  8.7 11.9 99.00 99.00 99.00 999 1020.2  15.2  53.2 999.0 99.0 99.00
2005 02 05 15 00 343  7.5 10.7 99.00 99.00 99.00 999 1020.9  15.8  52.6 999.0 99.0 99.00
2005 02 05 16 00 339  6.8  9.5 99.00 99.00 99.00 999 1020.6  16.4  53.0 999.0 99.0 99.00
2005 02 05 17 00 347  6.5  9.4 99.00 99.00 99.00 999 1020.2  17.5  53.8 999.0 99.0 99.00
2005 02 05 18 00 350  7.6  9.0 99.00 99.00 99.00 999 1019.6  18.4  52.9 999.0 99.0 99.00
2005 02 05 19 00 346  6.8  8.5 99.00 99.00 99.00 999 1018.8  19.0  53.3 999.0 99.0 99.00
2005 02 05 20 00 350  5.9  7.4 99.00 99.00 99.00 999 1018.6  19.5  53.0 999.0 99.0 99.00
2005 02 05 21 00 325  3.2  6.8 99.00 99.00 99.00 999 1018.6  19.8  54.3 999.0 99.0 99.00
2005 02 05 22 00 325  2.0  4.3 99.00 99.00 99.00 999 1019.1  19.8  53.3 999.0 99.0 99.00
2005 02 05 23 00 325  4.4  5.8 99.00 99.00 99.00 999 1019.6  19.9  53.3 999.0 99.0 99.00
2005 02 06 00 00 325  6.3  8.5 99.00 99.00 99.00 999 1019.6  19.8  53.9 999.0 99.0 99.00
2005 02 06 01 00 328  5.6  8.5 99.00 99.00 99.00 999 1020.4  19.7  51.4 999.0 99.0 99.00
2005 02 06 02 00 333  5.8  8.2 99.00 99.00 99.00 999 1020.7  19.4  53.8 999.0 99.0 99.00
2005 02 06 03 00 343  5.9  7.8 99.00 99.00 99.00 999 1020.7  19.1  54.5 999.0 99.0 99.00
2005 02 06 04 00 350  6.5  8.7 99.00 99.00 99.00 999 1020.7  18.8  51.9 999.0 99.0 99.00
2005 02 06 05 00 348  6.7  9.2 99.00 99.00 99.00 999 1020.5  18.2  50.6 999.0 99.0 99.00
2005 02 06 06 00 349  7.4  9.1 99.00 99.00 99.00 999 1020.1  17.8 999.0 999.0 99.0 99.00
2005 02 06 07 00 349  5.2  8.4 99.00 99.00 99.00 999 1020.0  17.6 999.0 999.0 99.0 99.00
2005 02 06 08 00 350  5.6  7.4 99.00 99.00 99.00 999 1020.1  17.6 999.0 999.0 99.0 99.00
2005 02 06 09 00 349  6.5  8.8 99.00 99.00 99.00 999 1019.9  17.7 999.0 999.0 99.0 99.00
2005 02 06 10 00 348  8.2  9.4 99.00 99.00 99.00 999 1019.7  17.4 999.0 999.0 99.0 99.00
2005 02 06 11 00 348  7.5  9.3 99.00 99.00 99.00 999 1020.4  17.2 999.0 999.0 99.0 99.00
2005 02 06 12 00 346  7.7  9.3 99.00 99.00 99.00 999 1021.1  17.1 999.0 999.0 99.0 99.00
2005 02 06 13 00 348  5.4  8.6 99.00 99.00 99.00 999 1021.4  17.3 999.0 999.0 99.0 99.00
2005 02 06 14 00 348  6.2  8.8 99.00 99.00 99.00 999 1021.7  17.9 999.0 999.0 99.0 99.00
2005 02 06 15 00 331  7.4  9.9 99.00 99.00 99.00 999 1022.2  18.3 999.0 999.0 99.0 99.00
2005 02 06 16 00 331  7.8  9.7 99.00 99.00 99.00 999 1022.1  19.0 999.0 999.0 99.0 99.00
2005 02 06 17 00 335  6.2  9.7 99.00 99.00 99.00 999 1021.7  19.7 999.0 999.0 99.0 99.00
2005 02 06 18 00 325  5.1  7.8 99.00 99.00 99.00 999 1020.8  20.4 999.0 999.0 99.0 99.00
2005 02 06 19 00 324  6.1  8.0 99.00 99.00 99.00 999 1020.2  20.5 999.0 999.0 99.0 99.00
2005 02 06 20 00 325  5.2  8.4 99.00 99.00 99.00 999 1019.9  20.6 999.0 999.0 99.0 99.00
2005 02 06 21 00 324  4.8  7.5 99.00 99.00 99.00 999 1019.8  20.5 999.0 999.0 99.0 99.00
2005 02 06 22 00 326  4.2  7.2 99.00 99.00 99.00 999 1020.4  20.5 999.0 999.0 99.0 99.00
2005 02 07 00 00 324  5.7  8.1 99.00 99.00 99.00 999 1020.7  20.4 999.0 999.0 99.0 99.00
2005 02 07 01 00 326  4.1  7.9 99.00 99.00 99.00 999 1021.3  20.3 999.0 999.0 99.0 99.00
2005 02 07 02 00 329  5.9  8.4 99.00 99.00 99.00 999 1021.5  20.5 999.0 999.0 99.0 99.00
2005 02 07 03 00 326  6.4  8.2 99.00 99.00 99.00 999 1021.6  20.1 999.0 999.0 99.0 99.00
2005 02 07 04 00 327  6.2  8.5 99.00 99.00 99.00 999 1021.6  20.1 999.0 999.0 99.0 99.00
2005 02 07 18 00 329  4.7  7.0 99.00 99.00 99.00 999 1019.5  20.2 999.0 999.0 99.0 99.00
2005 02 07 19 00 325  4.0  6.8 99.00 99.00 99.00 999 1018.5  21.0 999.0 999.0 99.0 99.00
2005 02 07 21 00 324  3.7  7.2 99.00 99.00 99.00 999 1018.1  21.2 999.0 999.0 99.0 99.00
2005 02 08 16 00 344  4.4  6.3 99.00 99.00 99.00 999 1020.2  19.9 999.0 999.0 99.0 99.00
2005 02 08 17 00 340  4.4  5.8 99.00 99.00 99.00 999 1019.5  20.2 999.0 999.0 99.0 99.00
2005 02 08 18 00 349  4.9  5.4 99.00 99.00 99.00 999 1018.9  20.4 999.0 999.0 99.0 99.00
2005 02 08 19 00 327  2.2  4.9 99.00 99.00 99.00 999 1018.0  21.1 999.0 999.0 99.0 99.00
2005 02 08 20 00 325  2.1  4.5 99.00 99.00 99.00 999 1017.9  21.2 999.0 999.0 99.0 99.00
2005 02 08 21 00 328  2.9  4.1 99.00 99.00 99.00 999 1017.6  21.1 999.0 999.0 99.0 99.00
2005 02 08 22 00 325  1.2  3.2 99.00 99.00 99.00 999 1017.7  21.4 999.0 999.0 99.0 99.00
2005 02 08 23 00 326  3.2  5.7 99.00 99.00 99.00 999 1018.1  21.5 999.0 999.0 99.0 99.00
2005 02 09 00 00 326  2.1  3.6 99.00 99.00 99.00 999 1017.8  21.0 999.0 999.0 99.0 99.00
2005 02 09 01 00 325  2.0  4.5 99.00 99.00 99.00 999 1018.1  20.9 999.0 999.0 99.0 99.00
2005 02 09 02 00 324  2.5  4.0 99.00 99.00 99.00 999 1018.3  20.9 999.0 999.0 99.0 99.00
2005 02 09 03 00 347  3.5  4.6 99.00 99.00 99.00 999 1018.6  20.8 999.0 999.0 99.0 99.00
2005 02 09 04 00 347  1.5  4.5 99.00 99.00 99.00 999 1018.7  19.9 999.0 999.0 99.0 99.00
2005 02 09 05 00 348  2.4  4.3 99.00 99.00 99.00 999 1018.1  20.0 999.0 999.0 99.0 99.00
2005 02 09 06 00 346  2.4  4.9 99.00 99.00 99.00 999 1017.6  19.9 999.0 999.0 99.0 99.00
2005 02 09 07 00 350  4.0  5.4 99.00 99.00 99.00 999 1017.0  19.6 999.0 999.0 99.0 99.00
2005 02 09 08 00 343  4.3  5.4 99.00 99.00 99.00 999 1016.5  19.6 999.0 999.0 99.0 99.00
2005 02 09 09 00 351  4.3  5.9 99.00 99.00 99.00 999 1016.5  19.6 999.0 999.0 99.0 99.00
2005 02 09 10 00 339  4.5  6.1 99.00 99.00 99.00 999 1016.2  19.5 999.0 999.0 99.0 99.00
2005 02 09 11 00 325  4.4  6.3 99.00 99.00 99.00 999 1016.3  19.7 999.0 999.0 99.0 99.00
2005 02 09 12 00 325  3.8  5.1 99.00 99.00 99.00 999 1016.8  20.0 999.0 999.0 99.0 99.00
2005 02 09 13 00 326  3.0  4.9 99.00 99.00 99.00 999 1017.3  20.3 999.0 999.0 99.0 99.00
2005 02 09 14 00 324  3.7  5.3 99.00 99.00 99.00 999 1017.5  20.2 999.0 999.0 99.0 99.00
2005 02 09 15 00 324  4.6  5.6 99.00 99.00 99.00 999 1017.9  20.2 999.0 999.0 99.0 99.00
2005 02 09 16 00 324  4.1  5.3 99.00 99.00 99.00 999 1017.9  20.5 999.0 999.0 99.0 99.00
2005 02 09 17 00 325  2.5  4.6 99.00 99.00 99.00 999 1017.6  21.1 999.0 999.0 99.0 99.00
2005 02 09 18 00 326  2.7  6.2 99.00 99.00 99.00 999 1017.1  22.7 999.0 999.0 99.0 99.00
2005 02 09 19 00 329  2.4  5.2 99.00 99.00 99.00 999 1016.4  23.4 999.0 999.0 99.0 99.00
